Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
BMW 520,2020-09,Universalas,24 500 €,Dyzelinas / elektra,Automatinė,,260 000 km,Jonava,https://autoplius.lt/skelbimai/bmw-520-universalas-2020-dyzelinas-elektra-29658623.html
BMW 520,2017-11,Sedanas,24 450 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",285 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29958933.html
BMW 520,2018-01,Sedanas,25 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",112 000 km,Anykščiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29318386.html
BMW 520,2019-11,Sedanas,25 000 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",202 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2019-dyzelinas-elektra-29344654.html
BMW 520,2017-11,Sedanas,25 300 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",250 000 km,Kelmė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29767979.html
BMW 520,2021-12,Universalas,26 000 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",124 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-29682643.html
BMW 520,2020-12,Sedanas,26 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",194 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2020-dyzelinas-29938975.html
BMW 520,2021-10,Universalas,26 000 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",76 000 km,"Pärnumaa, Estija",https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-29798815.html
BMW 520,2021,Universalas,27 900 €,Benzinas / elektra,Automatinė,"2.0 l., 135 kW",115 300 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-benzinas-elektra-29746621.html
BMW 520,2021,Universalas,27 800 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",157 102 km,Plungė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-29737483.html
BMW 520,2021-12,Universalas,27 200 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",165 482 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-29284788.html
BMW 520,2022-03,Sedanas,27 700 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",190 908 km,Panevėžys,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2022-dyzelinas-29059381.html
BMW 520,2020-10,Universalas,27 950 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",210 000 km,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-elektra-30039055.html
BMW 520,2017-05,Sedanas,28 500 €,Dyzelinas,Automatinė,,67 700 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-sedanas-2017-dyzelinas-29720503.html
BMW 520,2022-11,Universalas,29 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",126 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2022-dyzelinas-29988491.html
BMW 520,2021-03,Universalas,29 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",92 526 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-29823443.html
BMW 520,2020-11,Sedanas,31 500 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",150 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2020-dyzelinas-elektra-29060493.html
BMW 520,2022-09,Sedanas,31 922 €,Benzinas,Automatinė,"2.0 l., 135 kW",96 950 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2022-benzinas-29938229.html
BMW 520,2021-10,Universalas,32 500 €,Dyzelinas,Automatinė,"2.0 l., 139 kW",42 400 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-24420448.html
BMW 520,2023-05,Sedanas,32 500 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",88 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-dyzelinas-elektra-28015636.html
BMW 520,2022-01,Sedanas,32 900 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",98 500 km,"Tallinn, Estija",https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2022-dyzelinas-elektra-29910873.html
BMW 520,2023-01,Universalas,33 600 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",77 700 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2023-dyzelinas-elektra-29848766.html
BMW 520,2022-02,Universalas,33 400 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",86 100 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2022-dyzelinas-elektra-29872934.html
BMW 520,2022-04,Sedanas,34 500 €,Dyzelinas / elektra,Automatinė,"0.2 l., 140 kW",187 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-0-2-l-sedanas-2022-dyzelinas-elektra-29071185.html
BMW 520,2023-05,Sedanas,34 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",83 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-dyzelinas-29631757.html
BMW 520,2023-05,Sedanas,34 950 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",88 755 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-dyzelinas-elektra-29920513.html
BMW 520,2022-07,Universalas,35 991 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",87 500 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2022-dyzelinas-29938053.html
BMW 520,2024-02,Universalas,38 500 €,Benzinas / elektra,Automatinė,"2.0 l., 135 kW",15 500 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2024-benzinas-elektra-29716311.html
BMW 520,2023-05,Universalas,38 900 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",33 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2023-dyzelinas-elektra-28306104.html
BMW 520,2025-02,Sedanas,46 900 €,Benzinas,Automatinė,"2.0 l., 153 kW",4 520 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2025-benzinas-29995203.html
BMW 520,2023-11,Sedanas,49 490 €,Benzinas,Automatinė,"2.0 l., 153 kW",46 400 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-benzinas-29924679.html
BMW 520,2024-06,Sedanas,50 900 €,Benzinas,Automatinė,"2.0 l., 153 kW",38 777 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-benzinas-29889012.html
BMW 520,2024-01,Sedanas,52 999 €,Benzinas,Automatinė,"2.0 l., 153 kW",29 247 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-benzinas-29689095.html
BMW 520,2023-12,Sedanas,52 500 €,Benzinas,Automatinė,"2.0 l., 140 kW",50 800 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-benzinas-29959113.html
BMW 520,2024-02,Sedanas,52 991 €,Benzinas,Automatinė,"2.0 l., 153 kW",52 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-benzinas-29996129.html
BMW 520,2024-01,Sedanas,54 493 €,Benzinas,Automatinė,"2.0 l., 140 kW",29 250 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-benzinas-29937973.html
BMW 520,2023-11,Sedanas,54 500 €,Dyzelinas / elektra,Automatinė,"2.0 l., 145 kW",33 898 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-dyzelinas-elektra-30039567.html
BMW 520,2023-12,Sedanas,54 999 €,Dyzelinas,Automatinė,145 kW,60 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-sedanas-2023-dyzelinas-29843958.html
BMW 520,2025-02,Sedanas,57 777 €,Benzinas,Automatinė,"2.0 l., 153 kW",25 000 km,"Tukums, Latvija",https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2025-benzinas-29347632.html
BMW 520,2025-06,Sedanas,57 771 €,Benzinas,Automatinė,"2.0 l., 153 kW",25 246 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2025-benzinas-30029059.html
BMW 520,2024-11,Sedanas,57 991 €,Benzinas,Automatinė,"2.0 l., 153 kW",25 700 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-benzinas-29938271.html
BMW 520,2024-04,Sedanas,57 771 €,Dyzelinas,Automatinė,"2.0 l., 145 kW",34 600 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-dyzelinas-29995511.html
BMW 520,2024-05,Sedanas,58 443 €,Dyzelinas,Automatinė,"2.0 l., 145 kW",22 100 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-dyzelinas-30015131.html
BMW 520,2024-05,Sedanas,,Dyzelinas,Automatinė,"2.0 l., 145 kW",26 929 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2024-dyzelinas-29968913.html
